時間,ひずみ電圧[1mm],先端の変位[1mm],ひずみ電圧[0.8mm],先端の変位[0.8mm],トルク[ノイズカット]
2.248,0.7025146,0.023042479,-3.665771,-0.150296611,0.2294751
2.25,0.6228638,0.020429933,-3.580933,-0.146818253,0.2574536
2.252,0.5917358,0.019408934,-3.492432,-0.143189712,0.2407442
2.254,0.5587769,0.018327882,-3.409729,-0.139798889,0.2376355
2.256,0.5200195,0.01705664,-3.328247,-0.136458127,0.2341382
2.258,0.4666138,0.015304933,-3.247681,-0.133154921,0.2566764
2.26,0.4498291,0.014754394,-3.175354,-0.130189514,0.2601737
2.262,0.4104614,0.013463134,-3.100281,-0.127111521,0.2461845
2.264,0.3765869,0.01235205,-3.020325,-0.123833325,0.2368583
2.266,0.3356934,0.011010744,-2.947693,-0.120855413,0.2034395
2.268,0.3234863,0.010610351,-2.866211,-0.117514651,0.2232576
2.27,0.2508545,0.008228028,-2.780762,-0.114011242,0.2512362
2.272,0.1828003,0.00599585,-2.687988,-0.110207508,0.2228691
2.274,0.1165771,0.003823729,-2.59491,-0.10639131,0.2341382
2.276,0.0692749,0.002272217,-2.496338,-0.102349858,0.2512362
2.278,-0.01251221,-0.0004104,-2.397766,-0.098308406,0.2597852
2.28,-0.07263184,-0.002382324,-2.306519,-0.094567279,0.2240348
2.282,-0.1385498,-0.004544433,-2.187195,-0.089674995,0.2321952
2.284,-0.2249146,-0.007377199,-2.079163,-0.085245683,0.248516
2.286,-0.3079224,-0.010099855,-1.937256,-0.079427496,0.2388013
2.288,-0.3933716,-0.012902588,-1.862183,-0.076349503,0.2407442
2.29,-0.4608154,-0.015114745,-1.746521,-0.071607361,0.2551221
2.292,-0.5593872,-0.0183479,-1.630859,-0.066865219,0.2356925
2.294,-0.5786133,-0.018978516,-1.52771,-0.06263611,0.2469617
2.296,-0.7165527,-0.023502929,-1.402893,-0.057518613,0.2034395
2.298,-0.7876587,-0.025835205,-1.288452,-0.052826532,0.2380241
2.3,-0.8584595,-0.028157472,-1.175537,-0.048197017,0.2244234
2.302,-0.9228516,-0.030269532,-1.053772,-0.043204652,0.2345268
2.304,-0.9942627,-0.032611817,-0.9313965,-0.038187257,0.2477389
2.306,-1.044922,-0.034273442,-0.8163452,-0.033470153,0.2341382
2.308,-1.118469,-0.036685783,-0.6863403,-0.028139952,0.2201489
2.31,-1.176147,-0.038577622,-0.5630493,-0.023085021,0.2489046
2.312,-1.231079,-0.040379391,-0.4278564,-0.017542112,0.1933362
2.314,-1.280823,-0.042010994,-0.3009033,-0.012337035,0.2154858
2.316,-1.341858,-0.044012942,-0.1705933,-0.006994325,0.2318066
2.318,-1.384277,-0.045404286,-0.0378418,-0.001551514,0.1805127
2.32,-1.443787,-0.047356214,0.08544922,0.003503418,0.1968335
2.322,-1.449585,-0.047546388,0.213623,0.008758543,0.1719637
2.324,-1.473083,-0.048317122,0.3317261,0.01360077,0.192559
2.326,-1.500549,-0.049218007,0.4443359,0.018217772,0.1529228
2.328,-1.507263,-0.049438226,0.5612183,0.02300995,0.1167839
2.33,-1.524658,-0.050008782,0.6570435,0.026938784,0.1338818
2.332,-1.534424,-0.050329107,0.7946777,0.032581786,0.1113436
2.334,-1.564026,-0.051300053,0.8590698,0.035221862,0.1101778
2.336,-1.575928,-0.051690438,0.9640503,0.039526062,0.0880282
2.338,-1.601257,-0.05252123,1.065674,0.043692634,0.1160067
2.34,-1.621704,-0.053191891,1.167603,0.047871723,0.117561
2.342,-1.647339,-0.054032719,1.264954,0.051863114,0.104349
2.344,-1.677856,-0.055033677,1.373596,0.056317436,0.06626709
2.346,-1.69342,-0.055544176,1.462097,0.059945977,0.0903597
2.348,-1.731567,-0.056795398,1.551819,0.063624579,0.1047375
2.35,-1.759949,-0.057726327,1.645508,0.067465828,0.06082682
2.352,-1.774292,-0.058196778,1.735535,0.071156935,0.03984294
2.354,-1.82373,-0.059818344,1.821594,0.074685354,0.04062012
2.356,-1.852417,-0.060759278,1.899414,0.077875974,0.07442749
2.358,-1.887512,-0.061910394,1.986694,0.081454454,0.06043823
2.36,-1.94458,-0.063782224,2.073059,0.084995419,0.06471273
2.362,-1.974792,-0.064773178,2.151489,0.088211049,0.06082682
2.364,-2.021179,-0.066294671,2.235718,0.091664438,0.0833651
2.366,-2.061157,-0.06760595,2.307434,0.094604794,0.0837537
2.368,-2.120972,-0.069567882,2.37793,0.09749513,0.0930798
2.37,-2.178955,-0.071469724,2.454529,0.100635689,0.0942456
2.372,-2.2229,-0.07291112,2.527161,0.103613601,0.05538656
2.374,-2.270813,-0.074482666,2.598267,0.106528947,0.07909058
2.376,-2.311707,-0.07582399,2.670593,0.109494313,0.0810335
2.378,-2.347412,-0.076995114,2.792053,0.114474173,0.04023153
2.38,-2.382507,-0.07814623,2.82074,0.11565034,0.05150065
2.382,-2.411499,-0.079097167,2.901611,0.118966051,0.05538656
2.384,-2.431335,-0.079747788,2.979126,0.122144166,0.020802
2.386,-2.450867,-0.080388438,3.067627,0.125772707,0.02818522
2.388,-2.460632,-0.08070873,3.140259,0.128750619,0.0332369
2.39,-2.475891,-0.081209225,3.213501,0.131753541,0.02196777
2.392,-2.476196,-0.081219229,3.291016,0.134931656,-0.03360067
2.394,-2.476807,-0.08123927,3.357544,0.137659304,-0.012616781
2.396,-2.476807,-0.08123927,3.423767,0.140374447,0.02468791
2.398,-2.471924,-0.081079107,3.485413,0.142901933,0.00253825
2.4,-2.458496,-0.080638669,3.54187,0.14521667,0.02313354
2.402,-2.453613,-0.080478506,3.605347,0.147819227,0.0087557
2.404,-2.446594,-0.080248283,3.665466,0.150284106,0.0044812
2.406,-2.446289,-0.080238279,3.705444,0.151923204,-0.03515503
2.408,-2.430725,-0.07972778,3.746338,0.153599858,-0.03806946
2.41,-2.431641,-0.079757825,3.78479,0.15517639,-0.04098389
2.412,-2.407532,-0.07896705,3.82782,0.15694062,-0.0813973
2.414,-2.37793,-0.077996104,3.878174,0.159005134,-0.09305501
2.416,-2.339172,-0.076724842,3.93158,0.16119478,-0.07051676
2.418,-2.296753,-0.075333498,3.992004,0.163672164,-0.1260852
2.42,-2.252197,-0.073872062,4.046326,0.165899366,-0.11870199
2.422,-2.207642,-0.072410658,4.111633,0.168576953,-0.08411743
2.424,-2.166138,-0.071049326,4.165344,0.170779104,-0.08178589
2.426,-2.130127,-0.069868166,4.229431,0.173406671,-0.106461395
2.428,-2.097168,-0.06878711,4.28894,0.17584654,-0.1311369
2.43,-2.074585,-0.068046388,4.334412,0.177710892,-0.1459033
2.432,-2.076416,-0.068106445,4.370728,0.179199848,-0.16611
2.434,-2.022705,-0.066344724,4.417114,0.181101674,-0.1494006
2.436,-1.994934,-0.065433835,4.446716,0.182315356,-0.1688302
2.438,-1.966248,-0.064492934,4.491882,0.184167162,-0.1723275
2.44,-1.928711,-0.063261721,4.476624,0.183541584,-0.17699055
2.442,-1.8927,-0.06208056,4.489441,0.184067081,-0.1816536
2.444,-1.860657,-0.06102955,4.508057,0.184830337,-0.2034147
2.446,-1.83197,-0.060088616,4.533386,0.185868826,-0.1843738
2.448,-1.81488,-0.059528064,4.56543,0.18718263,-0.1890369
2.45,-1.797485,-0.058957508,4.559326,0.186932366,-0.2228442
2.452,-1.783752,-0.058507066,4.631042,0.189872722,-0.2205127
2.454,-1.782227,-0.058457046,4.648438,0.190585958,-0.2018604
2.456,-1.781006,-0.058416997,4.677429,0.191774589,-0.2084664
2.458,-1.747131,-0.057305897,4.685364,0.192099924,-0.1637785
2.46,-1.777954,-0.058316891,4.692688,0.192400208,-0.1777677
2.462,-1.767578,-0.057976558,4.692078,0.192375198,-0.1808765
2.464,-1.75293,-0.057496104,4.673767,0.191624447,-0.189814
2.466,-1.737366,-0.056985605,4.659729,0.191048889,-0.2014718
2.468,-1.705933,-0.055954602,4.634399,0.190010359,-0.1999174
2.47,-1.631775,-0.05352222,4.60968,0.18899688,-0.2193469
2.472,-1.596375,-0.0523611,4.569702,0.187357782,-0.2348905
2.474,-1.541138,-0.050549326,4.537048,0.186018968,-0.2216785
2.476,-1.486206,-0.048747557,4.502869,0.184617629,-0.2170154
2.478,-1.432495,-0.046985836,4.473877,0.183428957,-0.2321704
2.48,-1.358032,-0.04454345,4.44458,0.18222778,-0.2457711
2.482,-1.28418,-0.042121104,4.425964,0.181464524,-0.2508228
2.484,-1.234131,-0.040479497,4.411011,0.180851451,-0.2446053
2.486,-1.169434,-0.038357435,4.409485,0.180788885,-0.2321704
2.488,-1.09375,-0.035875,4.389343,0.179963063,-0.2189583
2.49,-1.017456,-0.033372557,4.371033,0.179212353,-0.2613147
2.492,-0.9558105,-0.031350584,4.361877,0.178836957,-0.3172717
2.494,-0.8874512,-0.029108399,4.338989,0.177898549,-0.3028939
2.496,-0.7919312,-0.025975343,4.334412,0.177710892,-0.3176603
2.498,-0.6985474,-0.022912355,4.286194,0.175733954,-0.3192147
2.5,-0.6063843,-0.019889405,4.253235,0.174382635,-0.3013395
2.502,-0.5142212,-0.016866455,4.20929,0.17258089,-0.322712
2.504,-0.4278564,-0.01403369,4.161987,0.170641467,-0.3503019
2.506,-0.3439331,-0.011281006,4.11499,0.16871459,-0.3289294
2.508,-0.2719116,-0.0089187,4.076538,0.167138058,-0.2877389
2.51,-0.196228,-0.006436278,4.020386,0.164835826,-0.3444731
2.512,-0.1303101,-0.004274171,3.980103,0.163184223,-0.3440845
2.514,-0.08087158,-0.002652588,3.951416,0.162008056,-0.3320382
2.516,-0.03143311,-0.001031006,3.93219,0.16121979,-0.3545764
2.518,0.01159668,0.000380371,3.946838,0.161820358,-0.363514
2.52,0.003356934,0.000110107,3.877563,0.158980083,-0.3619596
2.522,0.1123047,0.003683594,3.865967,0.158504647,-0.3763375
2.524,0.1617432,0.005305177,3.852539,0.157954099,-0.361571
2.526,0.1968384,0.0064563,3.811035,0.156252435,-0.3471932
2.528,0.2410889,0.007907716,3.781738,0.155051258,-0.39771
2.53,0.2789307,0.009148927,3.727417,0.152824097,-0.3949898
2.532,0.3240967,0.010630372,3.680725,0.150909725,-0.3930469
2.534,0.3701782,0.012141845,3.621521,0.148482361,-0.38721805
2.536,0.3997803,0.013112794,3.562317,0.146054997,-0.3813892
2.538,0.4293823,0.014083739,3.486023,0.142926943,-0.3852751
2.54,0.4556274,0.014944579,3.408508,0.139748828,-0.363514
2.542,0.4824829,0.015825439,3.330994,0.136570754,-0.3265979
2.544,0.5044556,0.016546144,3.272705,0.134180905,-0.33981
2.546,0.5316162,0.017437011,3.188477,0.130727557,-0.3374784
2.548,0.5648804,0.018528077,3.111572,0.127574452,-0.3491361
2.55,0.6112671,0.020049561,2.998657,0.122944937,-0.372063
2.552,0.5801392,0.019028566,2.96814,0.12169374,-0.3642912
2.554,0.7122803,0.023362794,2.893372,0.118628252,-0.3576851
2.556,0.7666016,0.025144532,2.824097,0.115787977,-0.3813892
2.558,0.8392334,0.027526856,2.747498,0.112647418,-0.3728402
2.56,0.9057617,0.029708984,2.671814,0.109544374,-0.3479704
2.562,0.9664917,0.031700928,2.592163,0.106278683,-0.3736174
2.564,1.031189,0.033822999,2.503662,0.102650142,-0.3588509
2.566,1.096802,0.035975106,2.408142,0.098733822,-0.3468046
2.568,1.187439,0.038947999,2.298584,0.094241944,-0.3619596
2.57,1.221619,0.040069103,2.203369,0.090338129,-0.356908
2.572,1.286011,0.042181161,2.094421,0.085871261,-0.3382556
2.574,1.34552,0.044133056,1.976624,0.081041584,-0.3518563
2.576,1.392822,0.045684562,1.863708,0.076412028,-0.3231006
2.578,1.470947,0.048247062,1.746826,0.071619866,-0.3429187
2.58,1.535645,0.050369156,1.645508,0.067465828,-0.3083341
2.582,1.60553,0.052661384,1.544189,0.063311749,-0.3553536
2.584,1.668701,0.054733393,1.451416,0.059508056,-0.337867
2.586,1.741028,0.057105718,1.360779,0.055791939,-0.3234892
2.588,1.785278,0.058557118,1.264954,0.051863114,-0.3689543
2.59,1.838379,0.060298831,1.196289,0.049047849,-0.3471932
2.592,1.882324,0.061740227,1.11084,0.04554444,-0.3098885
2.594,1.91864,0.062931392,1.03241,0.04232881,-0.3409757
2.596,1.917114,0.062881339,0.9411621,0.038587646,-0.3390328
2.598,1.967773,0.064542954,0.8557129,0.035084229,-0.299008
2.6,1.979675,0.06493334,0.7641602,0.031330568,-0.2951221
2.602,1.994629,0.065423831,0.6726074,0.027576903,-0.3083341
2.604,2.003784,0.065724115,0.574646,0.023560486,-0.2710295
2.606,2.00592,0.065794176,0.4751587,0.019481507,-0.2795785
2.608,2.020569,0.066274663,0.3787231,0.015527647,-0.2822986
2.61,2.015686,0.066114501,0.2850342,0.011686402,-0.28191
2.612,2.0224,0.06633472,0.1879883,0.00770752,-0.2512113
2.614,2.03186,0.066645008,0.09643555,0.003953858,-0.2795785
2.616,2.037659,0.066835215,0.003967285,0.000162659,-0.2593717
2.618,2.037354,0.066825211,-0.08148193,-0.003340759,-0.2632576
2.62,2.046204,0.067115491,-0.1687622,-0.00691925,-0.2574288
2.622,2.03125,0.066625,-0.2526855,-0.010360106,-0.2554858
2.624,2.024231,0.066394777,-0.3219604,-0.013200376,-0.2457711
2.626,2.016602,0.066144546,-0.3988647,-0.016353453,-0.206912
2.628,2.001953,0.065664058,-0.4760742,-0.019519042,-0.2220671
2.63,2.000427,0.065614006,-0.5606079,-0.022984924,-0.2150724
2.632,1.987,0.0651736,-0.6491089,-0.026613465,-0.1882597
2.634,1.998596,0.065553949,-0.741272,-0.030392152,-0.1688302
2.636,2.000732,0.06562401,-0.8514404,-0.034909056,-0.1925342
2.638,2.023315,0.066364732,-0.9625244,-0.0394635,-0.1828194
2.64,2.056885,0.067465828,-1.081848,-0.044355768,-0.1692187
2.642,2.070313,0.067906266,-1.202393,-0.049298113,-0.1412402
2.644,2.10022,0.068887216,-1.329956,-0.054528196,-0.1474577
2.646,2.113953,0.069337658,-1.444397,-0.059220277,-0.149012
2.648,2.137146,0.070098389,-1.566162,-0.064212642,-0.1618355
2.65,2.16095,0.07087916,-1.677856,-0.068792096,-0.1521208
2.652,2.167664,0.071099379,-1.783752,-0.073133832,-0.127251
2.654,2.188416,0.071780045,-1.890564,-0.077513124,-0.1455147
2.656,2.193298,0.071940174,-1.98761,-0.08149201,-0.1369657
2.658,2.200012,0.072160394,-2.08313,-0.08540833,-0.11365031
2.66,2.208862,0.072450674,-2.180176,-0.089387216,-0.11675903
2.662,2.215881,0.072680897,-2.282104,-0.093566264,-0.1210335
2.664,2.22168,0.072871104,-2.380981,-0.097620221,-0.1206449
2.666,2.230225,0.07315138,-2.487488,-0.101987008,-0.10276978
2.668,2.23999,0.073471672,-2.591858,-0.106266178,-0.09033488
2.67,2.238159,0.073411615,-2.694702,-0.110482782,-0.08994629
2.672,2.227173,0.073051274,-2.796936,-0.114674376,-0.053418783
2.674,2.216187,0.072690934,-2.897034,-0.118778394,-0.016891276
2.676,2.195435,0.072010268,-2.9953,-0.1228073,-0.021942953
2.678,2.178345,0.071449716,-3.088684,-0.126636044,-0.026994629
2.68,2.145996,0.070388669,-3.184509,-0.130564869,-0.00834229
2.682,2.110901,0.069237553,-3.261719,-0.133730479,0.02429932
2.684,2.077026,0.068126453,-3.328857,-0.136483137,0.03984294
2.686,2.046814,0.067135499,-3.389282,-0.138960562,0.02818522
2.688,2.029419,0.066564943,-3.435974,-0.140874934,0.05499796
2.69,1.97113,0.064653064,-3.48053,-0.14270173,0.0818107
2.692,1.93512,0.063471936,-3.472595,-0.142376395,0.1097892
2.694,1.889038,0.061960446,-3.567505,-0.146267705,0.06199259
2.696,1.846924,0.060579107,-3.606873,-0.147881793,0.1008516
2.698,1.777954,0.058316891,-3.658142,-0.149983822,0.1218355
2.7,1.719055,0.056385004,-3.708801,-0.152060841,0.1171724
2.702,1.659241,0.054423105,-3.765564,-0.154388124,0.1214469
2.704,1.607361,0.052721441,-3.828735,-0.156978135,0.1381563
2.706,1.542969,0.050609383,-3.907166,-0.160193806,0.160306
2.708,1.494141,0.049007825,-3.945007,-0.161745287,0.1719637
2.71,1.433411,0.047015881,-4.010925,-0.164447925,0.17876405
2.712,1.381226,0.045304213,-4.077454,-0.167175614,0.1855644
2.714,1.331482,0.04367261,-4.121399,-0.168977359,0.1820671
2.716,1.282043,0.04205101,-4.164429,-0.170741589,0.2018852
2.718,1.230774,0.040369387,-4.207764,-0.172518324,0.2481274
2.72,1.183472,0.038817882,-4.252319,-0.174345079,0.2147087
2.722,1.151123,0.037756834,-4.278564,-0.175421124,0.2391899
2.724,1.100769,0.036105223,-4.354858,-0.178549178,0.2547335
2.726,1.06781,0.035024168,-4.351807,-0.178424087,0.2415214
2.728,1.039734,0.034103275,-4.384766,-0.179775406,0.235304
2.73,1.011963,0.033192386,-4.419556,-0.181201796,0.2710543
2.732,0.9979248,0.032731933,-4.464111,-0.183028551,0.2648368
2.734,0.9613037,0.031530761,-4.499817,-0.184492497,0.267557
2.736,0.9527588,0.031250489,-4.540405,-0.186156605,0.2834892
2.738,0.9298706,0.030499756,-4.57489,-0.18757049,0.3106905
2.74,0.9115601,0.029899171,-4.588318,-0.188121038,0.3021415
2.742,0.8712769,0.028577882,-4.643555,-0.190385755,0.3095247
2.744,0.8535767,0.027997316,-4.678345,-0.191812145,0.347218
2.746,0.8154297,0.026746094,-4.704895,-0.192900695,0.3231254
2.748,0.7757568,0.025444823,-4.735107,-0.194139387,0.33012
2.75,0.7339478,0.024073488,-4.75708,-0.19504028,0.355767
2.752,0.687561,0.022552001,-4.727783,-0.193839103,0.3530469
2.754,0.6381226,0.020930421,-4.784241,-0.196153881,0.3444979
2.756,0.5792236,0.018998534,-4.79248,-0.19649168,0.3658704
2.758,0.5145264,0.016876466,-4.795837,-0.196629317,0.3647046
2.76,0.458374,0.015034667,-4.797058,-0.196679378,0.3650932
2.762,0.3781128,0.0124021,-4.788513,-0.196329033,0.3771395
2.764,0.3125,0.01025,-4.786377,-0.196241457,0.405118
2.766,0.2352905,0.007717528,-4.780579,-0.196003739,0.3942375
2.768,0.1525879,0.005004883,-4.773865,-0.195728465,0.4062838
2.77,0.07263184,0.002382324,-4.775696,-0.195803536,0.4272677
2.772,-0.01708984,-0.000560547,-4.768066,-0.195490706,0.413667
2.774,-0.1367188,-0.004484377,-4.762878,-0.195277998,0.4226046
2.776,-0.1998901,-0.006556395,-4.753418,-0.194890138,0.4568005
2.778,-0.2905273,-0.009529295,-4.746094,-0.194589854,0.4661267
2.78,-0.4016113,-0.013172851,-4.728088,-0.193851608,0.4649609
2.782,-0.4772949,-0.015655273,-4.709473,-0.193088393,0.4871106
2.784,-0.562439,-0.018447999,-4.681091,-0.191924731,0.480116
2.786,-0.6484985,-0.021270751,-4.647522,-0.190548402,0.4941052
2.788,-0.7211304,-0.023653077,-4.603882,-0.188759162,0.4894421
2.79,-0.7989502,-0.026205567,-4.565125,-0.187170125,0.481378875
2.792,-0.874939,-0.028697999,-4.516907,-0.185193187,0.47331565
2.794,-0.9396362,-0.030820067,-4.476318,-0.183529038,0.5283012
2.796,-1.002197,-0.032872062,-4.436646,-0.181902486,0.5376274
2.798,-1.047974,-0.034373547,-4.338684,-0.177886044,0.5267468
2.8,-1.105347,-0.036255382,-4.348755,-0.178298955,0.536073
2.802,-1.149902,-0.037716786,-4.306335,-0.176559735,0.5411247
2.804,-1.187134,-0.038937995,-4.266357,-0.174920637,0.5422904
2.806,-1.20575,-0.0395486,-4.214478,-0.172793598,0.5197522
2.808,-1.26709,-0.041560552,-4.169006,-0.170929246,0.5349072
2.81,-1.306458,-0.042851822,-4.122009,-0.169002369,0.5453992
2.812,-1.332703,-0.043712658,-4.077148,-0.167163068,0.5500623
2.814,-1.35498,-0.044443344,-4.02832,-0.16516112,0.5391817
2.816,-1.3797,-0.04525416,-3.981628,-0.163246748,0.5543368
2.818,-1.39679,-0.045814712,-3.928223,-0.161057143,0.5279126
2.82,-1.419373,-0.046555434,-3.869324,-0.158642284,0.5345186
2.822,-1.434021,-0.047035889,-3.797913,-0.155714433,0.4968254
2.824,-1.45874,-0.047846672,-3.747559,-0.153649919,0.5178092
2.826,-1.487427,-0.048787606,-3.678284,-0.150809644,0.5069287
2.828,-1.508179,-0.049468271,-3.604736,-0.147794176,0.5267468
2.83,-1.544495,-0.050659436,-3.544312,-0.145316792,0.5356844
2.832,-1.585388,-0.052000726,-3.463135,-0.141988535,0.5166435
2.834,-1.625977,-0.053332046,-3.390808,-0.139023128,0.553171
2.836,-1.672668,-0.05486351,-3.363647,-0.137909527,0.5080945
2.838,-1.706238,-0.055964606,-3.262939,-0.133780499,0.5127576
2.84,-1.777039,-0.058286879,-3.192749,-0.130902709,0.4987683
2.842,-1.816406,-0.059578117,-3.129883,-0.128325203,0.51256325
2.844,-1.878967,-0.061630118,-3.057251,-0.125347291,0.5263582
2.846,-1.929016,-0.063271725,-2.999268,-0.122969988,0.5317985
2.848,-1.989746,-0.065263669,-2.923584,-0.119866944,0.5562797
2.85,-2.050781,-0.067265617,-2.845459,-0.116663819,0.5555025
2.852,-2.111816,-0.069267565,-2.763977,-0.113323057,0.5178092
2.854,-2.172852,-0.071269546,-2.673035,-0.109594435,0.5457878
2.856,-2.232666,-0.073231445,-2.581177,-0.105828257,0.5216951
2.858,-2.298279,-0.075383551,-2.486572,-0.101949452,0.5162549
2.86,-2.345886,-0.076945061,-2.391052,-0.098033132,0.5438448
2.862,-2.411499,-0.079097167,-2.295227,-0.094104307,0.5667716
2.864,-2.460938,-0.080718766,-2.201843,-0.090275563,0.5527824
2.866,-2.510376,-0.082340333,-2.107544,-0.086409304,0.5244153
2.868,-2.547607,-0.08356151,-2.067871,-0.084782711,0.5092603
2.87,-2.583923,-0.084752674,-1.921387,-0.078776867,0.5057629
2.872,-2.61322,-0.085713616,-1.830444,-0.075048204,0.5255811
2.874,-2.636719,-0.086484383,-1.739197,-0.071307077,0.544622
2.876,-2.642517,-0.086674558,-1.645813,-0.067478333,0.5384045
2.878,-2.667236,-0.087485341,-1.550903,-0.063587023,0.5080945
2.88,-2.661438,-0.087295166,-1.46698,-0.06014618,0.5092603
2.882,-2.659912,-0.087245114,-1.367798,-0.056079718,0.5003227
2.884,-2.64801,-0.086854728,-1.272278,-0.052163398,0.4756472
2.886,-2.63031,-0.086274168,-1.179199,-0.048347159,0.4509717
2.888,-2.626038,-0.086134046,-1.083374,-0.044418334,0.430765
2.89,-2.591553,-0.085002938,-0.9793091,-0.040151673,0.4152214
2.892,-2.569885,-0.084292228,-0.8798218,-0.036072694,0.3934603
2.894,-2.544861,-0.083471441,-0.7775879,-0.031881104,0.3864657
2.896,-2.512512,-0.082410394,-0.6732178,-0.02760193,0.3856885
2.898,-2.512817,-0.082420398,-0.5691528,-0.023335265,0.3481895
2.9,-2.453003,-0.080458498,-0.4669189,-0.019143675,0.3106905
2.902,-2.42157,-0.079427496,-0.3674316,-0.015064696,0.2947583
2.904,-2.388306,-0.078336437,-0.2728271,-0.011185911,0.3048617
2.906,-2.355652,-0.077265386,-0.1782227,-0.007307131,0.3153536
2.908,-2.32605,-0.07629444,-0.08575439,-0.00351593,0.2784375
2.91,-2.294006,-0.075243397,0.003356934,0.000137634,0.2574536
2.912,-2.256775,-0.07402222,0.09643555,0.003953858,0.2683341
2.914,-2.250977,-0.073832046,0.1855469,0.007607423,0.2722201
2.916,-2.235107,-0.07331151,0.2719116,0.011148376,0.2502647
2.918,-2.203979,-0.072290511,0.3671265,0.015052187,0.2283093
2.92,-2.217407,-0.07273095,0.4641724,0.019031068,0.2100456
2.922,-2.214966,-0.072650885,0.5627441,0.023072508,0.2228691
2.924,-2.21283,-0.072580824,0.6658936,0.027301638,0.1696322
2.926,-2.198181,-0.072100337,0.7556152,0.030980223,0.2178174
2.928,-2.213745,-0.072610836,0.8535767,0.034996645,0.2252006
2.93,-2.206421,-0.072370609,0.9472656,0.03883789,0.1995536
2.932,-2.192078,-0.071900158,1.036377,0.042491457,0.1847872
2.934,-2.197571,-0.072080329,1.128235,0.046257635,0.1606946
2.936,-2.192993,-0.07193017,1.211243,0.049660963,0.1564201
2.938,-2.201843,-0.07222045,1.294556,0.053076796,0.1812899
2.94,-2.177734,-0.071429675,1.376648,0.056442568,0.1789583
2.942,-2.173462,-0.071289554,1.464233,0.060033553,0.1766268
2.944,-2.155151,-0.070688953,1.543274,0.063274234,0.1552543
2.946,-2.142029,-0.070258551,1.627808,0.066740128,0.1540885
2.948,-2.117615,-0.069457772,1.698608,0.069642928,0.1338818
2.95,-2.077026,-0.068126453,1.773376,0.072708416,0.07714762
2.952,-2.052612,-0.067325674,1.844177,0.075611257,0.06859863
2.954,-2.008667,-0.065884278,1.919556,0.078701796,0.093857
2.956,-1.960754,-0.064312731,1.991882,0.081667162,0.03440267
2.958,-1.905823,-0.062510994,2.069397,0.084845277,0.02041341
2.96,-1.846619,-0.060569103,2.145386,0.087960826,0.02313354
2.962,-1.781921,-0.058447009,2.216797,0.090888677,0.03207113
2.964,-1.712952,-0.056184826,2.29126,0.09394166,0.02177348
2.966,-1.650085,-0.054122788,2.362366,0.096857006,0.01147583
2.968,-1.598206,-0.052421157,2.418518,0.099159238,-0.00523356
2.97,-1.546021,-0.050709489,2.463989,0.101023549,0.0044812
2.972,-1.495972,-0.049067882,2.503967,0.102662647,-0.03806946
2.974,-1.443176,-0.047336173,2.538147,0.104064027,-0.08062012
2.976,-1.390686,-0.045614501,2.576599,0.105640559,-0.09305501
2.978,-1.325378,-0.043472398,2.567139,0.105252699,-0.11714762
2.98,-1.250305,-0.041010004,2.667236,0.109356676,-0.1330798
2.982,-1.173401,-0.038487553,2.736511,0.112196951,-0.16611
2.984,-1.082764,-0.035514659,2.797241,0.114686881,-0.1742704
2.986,-0.9991455,-0.032771972,2.867126,0.117552166,-0.1513436
2.988,-0.916748,-0.030069334,2.935486,0.120354926,-0.1804879
2.99,-0.8346558,-0.02737671,3.005676,0.123232716,-0.2216785
2.992,-0.7620239,-0.024994384,3.077698,0.126185618,-0.2298389
2.994,-0.6842041,-0.022441894,3.148193,0.129075913,-0.2100208
2.996,-0.6396484,-0.020980468,3.210144,0.131615904,-0.2442167
2.998,-0.5810547,-0.019058594,3.2724,0.1341684,-0.206912
3,-0.5252075,-0.017226806,3.319702,0.136107782,-0.2139067